asset,label,source,ethnicity,gender,head_id,frame,dist_brow_span,dist_brow_width_left,dist_brow_width_right,dist_cheekbone_width,dist_chin_to_mouth,dist_eye_to_mouth_left,dist_eye_to_mouth_right,dist_eye_to_nose_tip_left,dist_eye_to_nose_tip_right,dist_eye_width_left,dist_eye_width_right,dist_face_height,dist_interocular_inner,dist_interocular_outer,dist_jaw_width,dist_lip_height,dist_mouth_width,dist_nose_length,dist_nose_width,ratio_brow_span,ratio_brow_width_left,ratio_brow_width_right,ratio_cheekbone_width,ratio_chin_to_mouth,ratio_eye_to_mouth_left,ratio_eye_to_mouth_right,ratio_eye_to_nose_tip_left,ratio_eye_to_nose_tip_right,ratio_eye_width_left,ratio_eye_width_right,ratio_face_height,ratio_interocular_outer,ratio_jaw_width,ratio_lip_height,ratio_mouth_width,ratio_nose_length,ratio_nose_width
auth_asian_f_0022_frame_0004_subdiv_head.glb,good,training_dataset,asian,female,22,4,0.1681524558654368,0.0801058560224621,0.0802635802684043,0.1779951240010336,0.0497523893710592,0.0877563916408844,0.0874926198557878,0.0832776163350728,0.0828811873005005,0.0599948371432119,0.0600043408110315,0.160751601540179,0.0502719122091046,0.1575095246423394,0.0450654316903855,0.0213056335383852,0.0477126751890586,0.0307254714239258,0.036836986927015,3.3448589575429546,1.593451541872209,1.596588964719506,3.540647573950791,0.9896657434496526,1.7456346453634806,1.7403877435945665,1.6565436379002614,1.6486579415511085,1.1934067057896074,1.1935957510715949,3.1976424702433643,3.1331516491193474,0.8964336089492096,0.4238078999216299,0.9490921091403702,0.6111856516641753,0.7327548388012884
auth_asian_f_0022_frame_0006_subdiv_head.glb,good,training_dataset,asian,female,22,6,0.1719698426914696,0.0811428125224013,0.0813060875905755,0.1753974269222452,0.0456454257758275,0.0884495494814636,0.08816584485873,0.0827785981087474,0.0824921937978288,0.0607917947910671,0.0607513120961377,0.1565025069179858,0.0507394430966148,0.1592612027765884,0.0380726951868951,0.0200685313273837,0.0486437475570227,0.0321234462847927,0.0284526921000207,3.389273358085851,1.599205816427554,1.6024237285331986,3.456826015773657,0.899604390393336,1.7432108845389491,1.737619482556208,1.6314447510022074,1.6258001421251798,1.1981171073421384,1.1973192528041532,3.0844348571186275,3.138804706100801,0.7503569779904667,0.3955213164080368,0.9586969148320844,0.6331060083498613,0.5607608275448138
auth_asian_f_0022_frame_0008_subdiv_head.glb,good,training_dataset,asian,female,22,8,0.17235049279635,0.0816070059786902,0.0817735131583384,0.1800534065062873,0.0497883393858277,0.0899000184013847,0.0890968518102622,0.0815824064272053,0.081357911251645,0.0556743104753127,0.055620655232862,0.160357722430844,0.052724652358967,0.1523799690787837,0.0469949696728172,0.0190277518154499,0.0454528520587886,0.0283395144997983,0.028236094587901,3.2688786949780195,1.5477959991671912,1.5509540508981825,3.414975698282911,0.9443085380032856,1.7050850859919433,1.6898518591201144,1.547329432762592,1.543071554037629,1.0559445721190035,1.0549269221194295,3.0414182978215765,2.8901085594899683,0.8913282036050194,0.3608890900958935,0.8620796918551566,0.5375002628154558,0.5355387532128278
auth_asian_f_0022_frame_0009_subdiv_head.glb,good,training_dataset,asian,female,22,9,0.176001158194076,0.0825234202900743,0.0826985209341459,0.1768673475097731,0.0586168002072216,0.0884143118915107,0.0881318548585018,0.0831965006316736,0.0828803903816406,0.0591568399992275,0.0592258793562459,0.1707166000646925,0.0491311128451609,0.1543564160498763,0.0551527566018098,0.0217762206202604,0.0475623633263062,0.0311039354464171,0.0335144931372794,3.582275018861308,1.6796570545867906,1.6832210008101025,3.599905177543584,1.1930688480831948,1.7995585031862107,1.7938094570797445,1.693356730873801,1.686922717237081,1.2040606567505014,1.2054658632076802,3.4747147006971733,3.1417244005104834,1.122562738923223,0.4432266919922866,0.9680701407314186,0.6330802142512566,0.6821439856838156
auth_asian_f_0026_frame_0037_subdiv_auth_asian_f_0026_head.glb,good,training_dataset,asian,female,26,37,0.1718879893710677,0.081070927581062,0.081193660731629,0.1718840746282747,0.046610386872149,0.0855768731749286,0.0854805184100253,0.0828033196305613,0.0826896755775674,0.0535181995239513,0.0533697599832966,0.1561155376565722,0.0507945857496476,0.1503346413442109,0.0423403762889134,0.0185321624513891,0.0519637722126453,0.0348442141865014,0.0351497295906786,3.3839825019590823,1.596054508262713,1.5984707726884522,3.3839054318789707,0.9176251008695824,1.684763679277025,1.6828667297600377,1.6301603489528556,1.6279230228418795,1.0536201591982202,1.050697809533113,3.07346807445231,2.959658773184381,0.833560814878919,0.3648452325751618,1.0230179348003805,0.6859828399475271,0.6919975637545676
auth_asian_f_0029_frame_0038_subdiv_auth_asian_f_0029_head.glb,good,training_dataset,asian,female,29,38,0.173702891112394,0.0860550467611776,0.0862058072662205,0.1756121304977763,0.0521232378100117,0.0816540682492575,0.0815761924898881,0.0804114729080508,0.0803210076343051,0.0552851277356024,0.0551833071672963,0.1548332680352166,0.0476606087878604,0.1498505921267729,0.0489717259438778,0.0181664057451488,0.0666567798613312,0.0292883516370569,0.0485784609033033,3.644579780454623,1.8055800995789328,1.8087433093842036,3.68463884461556,1.0936334876042948,1.713240143714981,1.71160617886749,1.6871683965676143,1.68527028246361,1.15997527395588,1.157838906609855,3.248663245666598,3.144118296804912,1.0275094504531674,0.3811618484776051,1.3985717253009422,0.6145190416559884,1.0192580862642415
auth_asian_f_0033_frame_0039_subdiv_auth_asian_f_0033_head.glb,good,training_dataset,asian,female,33,39,0.1749390097222051,0.0809255785671792,0.081065386217736,0.1776690824703267,0.0494002566187816,0.0825872577253638,0.0824100441611419,0.0800575948724539,0.0795958482055187,0.0537936832607715,0.053802914757922,0.1541851085851812,0.0518650091307433,0.1494439503216286,0.0490256993178922,0.01894623090933,0.0591636656807341,0.029903235517849,0.0336485895744604,3.372967876689501,1.5603116614359185,1.5630072678360696,3.4256059229152243,0.952477545974232,1.5923502012151305,1.5889333780584014,1.5435762224709446,1.5346733672574957,1.0371864222594909,1.0373644131112278,2.9728156066936235,2.881402178970109,0.945255773392544,0.3652989024174207,1.1407240965019787,0.5765589560095865,0.6487724602465171
auth_asian_f_0034_frame_0040_subdiv_auth_asian_f_0034_head.glb,good,training_dataset,asian,female,34,40,0.174975331272392,0.08099599801177,0.0811362421773372,0.1762523002737994,0.0488296688725659,0.0835752403645367,0.0834505952772324,0.0808488140244928,0.0804786694561494,0.0552505607404152,0.0554456676270582,0.1541210700164111,0.0519724049802843,0.1509162913411127,0.0481654049876748,0.0185652564300457,0.0550396484185636,0.0299032389200656,0.0336077864888669,3.3666968334209004,1.558442370378967,1.5611408055508709,3.391266968320216,0.9395306776950066,1.608069520666609,1.6056712270461466,1.5556104062369769,1.5484884620343973,1.0630749291162185,1.0668289768020442,2.9654404115968203,2.903777329495577,0.9267495896321578,0.3572137259587745,1.0590167693691075,0.5753676192473557,0.6466467445871715
auth_asian_f_0035_frame_0041_subdiv_auth_asian_f_0035_head.glb,good,training_dataset,asian,female,35,41,0.1769461591508259,0.0816231828473105,0.0817636969184197,0.1765641354768763,0.0454887471255982,0.0846932396536995,0.0845573356740212,0.0814830365768782,0.0811091017596311,0.0552267972650779,0.0554143094535508,0.1502684487796262,0.0522325785847066,0.1517800978866378,0.045442849879026,0.0175970671878598,0.0508968678390284,0.0302025222504121,0.0331927574639166,3.3876588892479926,1.562687216656181,1.565377378140001,3.3803449927431517,0.8708884063961763,1.6214638822847065,1.6188619816441343,1.5600040967676048,1.552845062552192,1.0573247341315044,1.0609146811253882,2.8769104044123086,2.905851137341282,0.8700096972109166,0.3368983049405131,0.9744276315305376,0.5782314997417183,0.6354799698446292
auth_asian_f_0036_frame_0042_subdiv_auth_asian_f_0036_head.glb,good,training_dataset,asian,female,36,42,0.1771077287973071,0.0815457101556644,0.0817021681694517,0.1777244532556862,0.0474348746409165,0.0825118326924664,0.0823628501695669,0.0775748538939534,0.0771588944486659,0.0523263742611195,0.0524600672714896,0.1539749711124284,0.0502183737824664,0.1471870812648711,0.0479320248030906,0.0184486949710447,0.0532071700277713,0.0301392751286437,0.0320509002816451,3.526751574324049,1.623822199199446,1.6269377523725734,3.5390324271658917,0.94457209718484,1.6430606265724024,1.640093933076017,1.5447504180439708,1.5364674049960103,1.0419766774564307,1.044638910426165,3.066108269045306,2.930940812668468,0.9544718634402688,0.3673694224141925,1.0595159902678577,0.6001642996087365,0.6382305492503935
auth_asian_f_0039_frame_0043_subdiv_auth_asian_f_0039_head.glb,good,training_dataset,asian,female,39,43,0.1762509420787036,0.0800503007888,0.0801903707858901,0.1769682536601723,0.044414439420327,0.0869758932491132,0.0866604091719194,0.0822345157865322,0.0817819816591198,0.0589395993314576,0.0589333369723156,0.154008229062012,0.0501348279417534,0.1543486052734761,0.0441531705567698,0.0168016209305577,0.0513674617181786,0.0303305840752568,0.0312802790966379,3.5155389838670974,1.5967004191537737,1.5994942852712126,3.5298466340758927,0.8858999071848359,1.734839767479838,1.7285470546064583,1.6402672386164805,1.6312408961318086,1.1756218531343836,1.175496942779665,3.0718810731920443,3.078670289899033,0.880688582557158,0.3351287242887882,1.024586376916608,0.6049803164876688,0.6239231364866612
auth_asian_f_0040_frame_0044_subdiv_auth_asian_f_0040_head.glb,good,training_dataset,asian,female,40,44,0.1767376422094037,0.0808557290810292,0.0810177634496125,0.1772013210724825,0.0434004271285225,0.0860396664607047,0.0858476885140565,0.0804133195572768,0.0800114737047991,0.0548685506114547,0.0551014144117142,0.1510967541385263,0.0511386023825907,0.1502954678182219,0.0446692557574825,0.0191940081647434,0.0485502675959939,0.0303296169562585,0.0314446382141275,3.4560514753052978,1.5811094811725863,1.5842780145511686,3.4651185761151675,0.8486823085978098,1.6824798186114578,1.678725747563291,1.572458295900792,1.5646003210294557,1.0729380165879117,1.0774915982152962,2.954651615390347,2.938982702221589,0.87349387109354,0.3753330609457117,0.9493858911662788,0.5930865440816929,0.6148904496621983
auth_asian_f_0041_frame_0045_subdiv_auth_asian_f_0041_head.glb,good,training_dataset,asian,female,41,45,0.1769514437349817,0.085402638196925,0.0855561546799607,0.1767914855120211,0.0475065609089563,0.0855869845390328,0.0853813209319729,0.0820672740451276,0.0816188606055481,0.0599382811742661,0.0600236510879657,0.1542296062624847,0.048154865083246,0.1543317262030203,0.0442500302829531,0.0204534590663244,0.052771432693005,0.029648313408989,0.03764781422453,3.6746327381269386,1.7734996879191365,1.776687662441968,3.671310992282896,0.9865370991452472,1.7773278855849213,1.7730570064805058,1.704236402765467,1.6949244996212196,1.2446983512600414,1.246471171380127,3.202783477762125,3.204904134529808,0.9189108972989012,0.4247433573111708,1.0958691837632242,0.6156867713726445,0.7818070751407493
auth_asian_f_0049_frame_0046_subdiv_auth_asian_f_0049_head.glb,good,training_dataset,asian,female,49,46,0.1686105016700858,0.0809393977670043,0.0808573934452255,0.1750631588469631,0.049742585874169,0.080579206448428,0.0805157608138811,0.074470648616232,0.0744320735497898,0.0482878042018998,0.0483801286676435,0.1514281147328398,0.0456205604455825,0.1372926491666926,0.0537670540972733,0.0192915380096074,0.0563481019448732,0.0275778207581554,0.0374029065551438,3.695932273151464,1.774186835419327,1.7723893055122464,3.837374138701849,1.0903545547956008,1.7662914629149515,1.764900738339733,1.6323922347482456,1.631546671562142,1.0584658261596491,1.060489573015058,3.3192953627447706,3.009446789468071,1.1785706613886973,0.4228693777801994,1.235147078302266,0.6045042079448145,0.8198695103660333
auth_asian_f_0054_frame_0047_subdiv_auth_asian_f_0054_head.glb,good,training_dataset,asian,female,54,47,0.1695946670965848,0.0815151409803048,0.0814208587799317,0.1767647063186514,0.0533294982509079,0.0769895971886671,0.0769232053889635,0.0783114995206265,0.0782710588754486,0.0526828908876468,0.0526918875697789,0.1535193737123679,0.0517847563094409,0.1489925770682847,0.0575944081813086,0.0226858588062811,0.0723867387787934,0.0264531495630144,0.0491011583974304,3.2749920861492194,1.5741146003122886,1.5722939448319428,3.4134505772778025,1.0298300513810743,1.4867231725223176,1.4854411002594532,1.5122500345984926,1.5114690973486151,1.017343609243598,1.017517341491721,2.9645668851854707,2.8771512639352093,1.112188456331666,0.4380798602337983,1.39783874517522,0.510828889585636,0.9481778402900144
auth_asian_f_0061_frame_0048_subdiv_auth_asian_f_0061_head.glb,good,training_dataset,asian,female,61,48,0.1708351911617433,0.0816523469742832,0.0815475068507525,0.1744610266951091,0.0463860840645283,0.0821825574748832,0.0821369814174506,0.0782950338559518,0.0782508132273593,0.0493630316268003,0.0493701601118942,0.1514514721770574,0.0553347225329069,0.1462504532674545,0.0501851279707936,0.0194814625643289,0.058981330864396,0.0278913964919868,0.0400495140486519,3.087305462861036,1.4756077782033787,1.4737131247429165,3.15283096597004,0.8382816781441891,1.4851896551213424,1.484366012111196,1.4149349679921257,1.4141358200689356,0.8920805846174557,0.8922094094270443,2.7370060830609733,2.6430141251811827,0.9069373744658988,0.3520657856871609,1.065900905698416,0.5040487277296842,0.7237682275326291
auth_asian_f_0069_frame_0049_subdiv_auth_asian_f_0069_head.glb,good,training_dataset,asian,female,69,49,0.1717139952934754,0.0817465555291,0.0816354833129158,0.1726886971489671,0.0485536965711202,0.0858499900504305,0.0858009924716442,0.0811067786578978,0.0810410490404418,0.0508885999912224,0.0509023066661774,0.1555692704413606,0.0548524949069228,0.1466645999319994,0.051945267885139,0.0200458110126889,0.0586719992037422,0.0291392097392434,0.0425015193750277,3.1304682783317404,1.4902978555089,1.488272929999629,3.1482377864853017,0.8851684258575517,1.565106385700525,1.5642131249861415,1.4786342680588158,1.477435970377598,0.9277353760767566,0.9279852585110608,2.836138460161936,2.673799982678437,0.94699918341514,0.3654493938097783,1.0696322802326603,0.5312285209394514,0.7748329305193304
auth_asian_m_0011_frame_0050_subdiv_auth_asian_m_0011_head.glb,good,training_dataset,asian,male,11,50,0.1724863734307121,0.0811227853255775,0.0812092266084708,0.1755504618755032,0.051297191676573,0.0864595387199261,0.0861984721626832,0.0797216735020315,0.0792612016904553,0.0508900817436608,0.0509161215487619,0.1652075367679741,0.0520103096446932,0.1472794771599234,0.0491572110183419,0.0227695319453805,0.0544729784060148,0.0323035298325845,0.039655011232143,3.316388127835564,1.5597443253032954,1.5614063281539576,3.375301225368021,0.9862889113140868,1.6623538546601953,1.6573343391251738,1.5328052081721422,1.5239517363370012,0.9784614260387005,0.978962092258128,3.176438246505052,2.831736210879316,0.9451435946864736,0.4377888172735346,1.0473496269902118,0.6210985870544725,0.7624452056341324
auth_asian_m_0014_frame_0051_subdiv_auth_asian_m_0014_head.glb,good,training_dataset,asian,male,14,51,0.1741398090004033,0.0844146124132514,0.084518268088269,0.1750200022887962,0.0514037746925391,0.0848841634678602,0.0847072232395326,0.0834245100983585,0.0830801968260105,0.0513185742492128,0.0513609907584767,0.1531807243359419,0.0486659989138054,0.1445838089084618,0.0487686258875335,0.0164063991170207,0.0620714492660877,0.0378669788329421,0.0364162560355572,3.578264350616334,1.7345706303647843,1.736700570720085,3.596350762239197,1.056256438578044,1.7442190720918398,1.7405832640887826,1.71422578309993,1.7071507557701135,1.0545057205155803,1.0553773045827022,3.1475923181448957,2.970940947180406,1.002108802367539,0.33712241571531,1.2754582388419746,0.7780992824170748,0.7482895008495699
auth_asian_m_0016_frame_0005_subdiv_auth_asian_m_0016_head.glb,good,training_dataset,asian,male,16,5,0.1694467610090764,0.0841147887978612,0.084215048059643,0.1703601340892769,0.047323087781665,0.0890917315138127,0.0890106190751485,0.079721328979061,0.0794921863370237,0.0496144166607065,0.0497593994344768,0.1549178311717555,0.0524429805350483,0.1431085654759238,0.0457639323356876,0.0169803936199302,0.0508744862475637,0.029313314447108,0.0372685863728802,3.2310665656356585,1.603928456004634,1.6058402325810026,3.2484830639140125,0.9023722011764445,1.69883043650182,1.6972837578455615,1.5201525192829612,1.5157831520254266,0.9460640138015894,0.9488285930129762,2.954024153303449,2.728841191249272,0.8726417123661179,0.3237877299628695,0.9700914350885076,0.5589559202783589,0.7106496616448624
auth_asian_m_0017_frame_0052_subdiv_auth_asian_m_0017_head.glb,good,training_dataset,asian,male,17,52,0.1693232319614022,0.0841603095976301,0.0842512447018331,0.176001579417094,0.0487055715959333,0.087441775022655,0.0873324702986858,0.0796781452482408,0.0794378334940986,0.0523664171714048,0.0524890676733621,0.1519965673294623,0.0498239152890896,0.1469007806560768,0.0458447847968635,0.0179537364689869,0.0540738184205901,0.0284720967256389,0.0396743174894769,3.398432880654809,1.689154878923362,1.6909800085558966,3.532471874116936,0.977554078464781,1.755016130613141,1.7528223101689815,1.5991947799752413,1.5943715589829153,1.051029748817672,1.0534914281386485,3.0506748907134997,2.9483989727367894,0.9201361340404832,0.3603437498802597,1.085298457715367,0.5714544222475767,0.7962906419392692
auth_asian_m_0019_frame_0053_subdiv_auth_asian_m_0019_head.glb,good,training_dataset,asian,male,19,53,0.1739481856761354,0.0825035279802945,0.0826115014598509,0.176397370116165,0.0522578786871493,0.0876201723609099,0.0874234745446964,0.0814541308795305,0.0811756632498975,0.0479003261776637,0.0481436679556941,0.1600405590766929,0.0517541234268355,0.1411920310996413,0.0478216551463126,0.0194979868058582,0.0565457354507408,0.033961524054044,0.0455868578980137,3.3610497900142136,1.5941440510905225,1.5962303289058355,3.4083732548487014,1.0097336255926732,1.6930085287750636,1.689207907622789,1.5738674618783106,1.5684868736044764,0.925536421177727,0.9302383031132678,3.0923247942348238,2.72813105025812,0.9240163291320684,0.3767426731402835,1.0925841596115362,0.6562090478076632,0.8808352818970938
auth_asian_m_0023_frame_0054_subdiv_auth_asian_m_0023_head.glb,good,training_dataset,asian,male,23,54,0.1749944023108356,0.0866643003819175,0.08673469595815,0.1759788546380123,0.0519127688808917,0.0882056039069698,0.0880689201421354,0.0847135651472394,0.0844291658771489,0.055397392323526,0.0555462430292975,0.1520557053458049,0.0488535002145373,0.1519084708875627,0.0448898835970636,0.0136240853108257,0.0508746395857334,0.0371725397243589,0.0363908979316551,3.5820238374396465,1.7739629709506233,1.7754039235113064,3.602174948882092,1.0626212789855347,1.8055124713607,1.802714641845228,1.7340326645015127,1.7282111927780637,1.1339492990318314,1.136996178070545,3.1124833364663957,3.109469540984073,0.918867295074708,0.2788763394843017,1.041371434233379,0.7608981866420603,0.7448984775266171
auth_asian_m_0025_frame_0055_subdiv_auth_asian_m_0025_head.glb,good,training_dataset,asian,male,25,55,0.1756722434391046,0.0823998010967488,0.0824811401265102,0.1824047586847809,0.0502373527035354,0.0814417453016709,0.0813628890450843,0.0766604651947534,0.0763443954898996,0.0480835096127698,0.0481590119289699,0.1533181236779231,0.0497100427504588,0.1401447921884904,0.0515740265796901,0.0161026406700157,0.0562698495557502,0.0303272432560462,0.0445079778797583,3.5339386916436126,1.6576087353292055,1.6592450048888523,3.669374407912718,1.0106077147373147,1.6383358531897283,1.6367495287324667,1.5421524696646087,1.5357942030575875,0.9672795868260634,0.9687984412068408,3.084248477668184,2.819245054606129,1.0374971278658591,0.3239313381975943,1.1319613993941056,0.6100828238729752,0.8953518326907394
auth_asian_m_0027_frame_0056_subdiv_auth_asian_m_0027_head.glb,good,training_dataset,asian,male,27,56,0.170129789181379,0.0819900513342353,0.0820840304201224,0.1750357676807885,0.0483381635720942,0.0842319623276097,0.0841011303840926,0.0799755859064848,0.0797034758967628,0.0510991852580818,0.0511669678348129,0.153268586966991,0.0546870841874317,0.1491080634923534,0.0446368298056028,0.0161833001381937,0.0531647270577685,0.0285889402740448,0.035822203306603,3.110968370489176,1.4992580524722572,1.5009765402520217,3.200678373724949,0.8839045688817934,1.5402533080556526,1.537860934326808,1.4624218331403542,1.4574460694154243,0.9343922064476328,0.9356316687034522,2.8026468999825616,2.726568177987107,0.816222522535976,0.2959254525753811,0.972162400824927,0.5227731684516315,0.6550395552965996
auth_asian_m_0029_frame_0057_subdiv_auth_asian_m_0029_head.glb,good,training_dataset,asian,male,29,57,0.1749077743630007,0.0882880567357822,0.0883641122701779,0.1761197991897706,0.0543444947035213,0.0843217107032653,0.0841643420529607,0.0821973686744719,0.0819088718440103,0.0519229447317794,0.0520221496442415,0.1531001512768478,0.0488058947318988,0.1455541876549177,0.0448502279363797,0.0136148491300381,0.0580878903898492,0.0356338512094644,0.0365341120945904,3.5837428106544578,1.8089629791804311,1.8105213059934837,3.608576385234492,1.113482193125383,1.7276952131799337,1.724470835240156,1.6841688719364645,1.6782577656644393,1.063866260766312,1.0658989027864416,3.1369192618608777,2.982307535892495,0.9189510443923128,0.2789591135420722,1.1901818562888424,0.730113675923959,0.7485594167524257
auth_asian_m_0033_frame_0058_subdiv_auth_asian_m_0033_head.glb,good,training_dataset,asian,male,33,58,0.1753051197017378,0.0849594860137979,0.0850203188288208,0.1733325647749732,0.0477661546620479,0.0862017051118322,0.0861743317075084,0.0798866830331937,0.0799170048432116,0.0519108274256504,0.0521686789458963,0.1492588210411328,0.0508233730318944,0.148938755132055,0.0464071893067292,0.0170361479951613,0.0545029580228615,0.0315241640567739,0.0353996869826954,3.4493011629063703,1.6716616970794356,1.672858642724598,3.410489198861272,0.9398462127272048,1.6961035832418276,1.6955649845087872,1.571849294281598,1.572445905805177,1.0213967379353903,1.0264702209583294,2.936814542936076,2.930516930440406,0.9131072287863728,0.3352030174083526,1.0723994644876875,0.6202690253752111,0.6965237620194993
auth_asian_m_0034_frame_0059_subdiv_auth_asian_m_0034_head.glb,good,training_dataset,asian,male,34,59,0.1754069933120252,0.0862999530664341,0.0863624879430601,0.1711807591723471,0.0501017001505906,0.0818437257193352,0.0817648298648364,0.0789810110671692,0.0786899615336532,0.0495086682022934,0.0496216692676682,0.1474459105789667,0.0447013229354433,0.1392053908518329,0.0427941288237112,0.0158921514969536,0.0607728712717305,0.0348234169184359,0.0332390459039421,3.9239776765744505,1.93059058209679,1.9319895312222173,3.829433849632649,1.120810232461048,1.8309016455180116,1.829136689822791,1.7668607074835765,1.7603497249353346,1.107543691129516,1.1100716043534278,3.298468611139423,3.1141223952783275,0.9573347277778236,0.3555185943804106,1.359531827715645,0.7790243024513426,0.743580809721118
auth_asian_m_0035_frame_0060_subdiv_auth_asian_m_0035_head.glb,good,training_dataset,asian,male,35,60,0.1729329572920842,0.0849240278948636,0.0850017372773903,0.1713674567385704,0.0506181172404912,0.084206889328744,0.0841109299492499,0.0805039118446833,0.0801716209096565,0.0488510996696463,0.0489216026530787,0.1514683717698119,0.0494508247369864,0.1415373339507537,0.0432479697187577,0.0185642498487998,0.0589796915441658,0.0334317692800785,0.0404704889120013,3.4970692240596737,1.7173430038133453,1.7189144514674546,3.465411500212999,1.0236051169967997,1.7028409490966874,1.7009004480028331,1.6279589323910892,1.6212393086680437,0.9878722939297798,0.9892980129912384,3.0630100220860808,2.8621834863937394,0.8745651856926593,0.3754082959695277,1.1926937893930063,0.6760609040979947,0.8183986642740793
auth_asian_m_0037_frame_0061_subdiv_auth_asian_m_0037_head.glb,good,training_dataset,asian,male,37,61,0.1758215355930277,0.0891497426411283,0.0892193943978354,0.1746754960147044,0.0505391609841191,0.0841839074695684,0.0841477675552788,0.0796556876377854,0.0794056770338208,0.0538004516547243,0.0538799934744727,0.1492040174750659,0.0473140879584607,0.1468496045412749,0.0460361292039939,0.0180950826935683,0.0565591047393513,0.0300207675661047,0.0330706422237903,3.7160504023112426,1.8842113731410604,1.8856834876784545,3.691828450081509,1.0681630601965706,1.77925668869444,1.7784928588110185,1.6835511593865842,1.678267096758469,1.1370915931415226,1.138772737662754,3.153479733268008,3.1037183823600483,0.9729898892780344,0.382445979080371,1.195396702753885,0.6344995510102909,0.6989597316728287
auth_asian_m_0042_frame_0062_subdiv_auth_asian_m_0042_head.glb,good,training_dataset,asian,male,42,62,0.1729296022969589,0.0838785534825814,0.0839054855174789,0.1765853542106805,0.0490805487446721,0.0858849296643586,0.0858207487240959,0.0809989240570843,0.0809372060588613,0.0532825543043915,0.0533646153083969,0.1475711960954719,0.0514618995390873,0.1507764051030574,0.048969976493434,0.0211937274103485,0.0514723842154109,0.032873844498916,0.0328356271514719,3.360342386227154,1.6299156120125784,1.6304389513206634,3.431380415263467,0.9537259445192756,1.6689032164295765,1.6676560619164782,1.5739590800678165,1.5727597850791792,1.0353786933947366,1.0369732906548532,2.8675815975931016,2.929864743693278,0.951577320931175,0.4118333679900619,1.000203736675433,0.6387996710837889,0.6380570372559217
auth_asian_m_0043_frame_0063_subdiv_auth_asian_m_0043_head.glb,good,training_dataset,asian,male,43,63,0.1749185398715435,0.0838732179037187,0.0839236919319494,0.1761965231348324,0.0505984714541392,0.0824306710495986,0.0825542889781665,0.0809548240648362,0.0811919279195262,0.0502937128937806,0.0498445637577903,0.1481422463996544,0.0532935444993314,0.1467079383783775,0.0482963347195942,0.019303684356467,0.0590720401819673,0.0349380338910464,0.0344412764550107,3.282171255727564,1.573796952176279,1.574744046776665,3.306151332025642,0.9494296528686328,1.5467290048728648,1.5490485715244964,1.519036213961183,1.5234852303836683,0.9437111636365564,0.9352833298302322,2.779740919681424,2.752827565826813,0.9062323621616148,0.362214308277228,1.108427685509047,0.6555772227063028,0.6462560668195518
auth_asian_m_0048_frame_0112_subdiv_auth_asian_m_0048_head.glb,good,training_dataset,asian,male,48,112,0.1701717377962738,0.0825912141745081,0.0826611121036642,0.1735730928421054,0.0482956487777905,0.0857568220226528,0.0857029171648426,0.0786745899287657,0.0785567928074488,0.0484119234015361,0.0484528731135215,0.1539754636839639,0.0462945577985127,0.1398956851973727,0.0539431063060099,0.0220252517300362,0.0635556009241536,0.0362252849369964,0.0413464553089883,3.6758475701811473,1.784037219536016,1.7855470715030723,3.7493195981597967,1.043225188325312,1.852416916819709,1.851252528166408,1.6994349588817794,1.6968904455109075,1.0457368145136785,1.0466213615086768,3.325994911844917,3.02186027580691,1.165214851836059,0.4757633030192545,1.3728525327051588,0.7824955385611253,0.8931169726026971
auth_asian_m_0051_frame_0064_subdiv_auth_asian_m_0051_head.glb,good,training_dataset,asian,male,51,64,0.174779067144858,0.0830530483376679,0.0831297271706917,0.1805830675570531,0.0480738204882794,0.0832335435018971,0.0831522734415231,0.0815352176161493,0.0814817900327429,0.0488882149541619,0.0489056620464884,0.1478613390150956,0.0539083503755693,0.1470440782634242,0.0519634083486387,0.0203804721142546,0.0652726200775612,0.0373657483306534,0.0490830862328335,3.242152021481001,1.5406342015486103,1.5420565940441988,3.3498162399510467,0.8917694597100119,1.5439823871816656,1.5424748274101694,1.512478438833852,1.5114873570620262,0.906876478570889,0.9072001221660824,2.7428281144752824,2.727667926007676,0.9639213217733332,0.3780577957267793,1.2108072241650734,0.6931347012166642,0.9104913411536611
auth_asian_m_0062_frame_0065_subdiv_auth_asian_m_0062_head.glb,good,training_dataset,asian,male,62,65,0.1716718843912223,0.0804484019729498,0.0805140538854396,0.1772695709507522,0.0496890073282061,0.0822959509333781,0.082275085459372,0.0752888444619383,0.0752590687293718,0.0453112415955226,0.0453318584054058,0.1530485087053538,0.0505907922913749,0.1389488285168597,0.0534113693273296,0.0158728120391457,0.0593388036206513,0.0347890797843963,0.0438024520534967,3.393342476284766,1.5901787327150685,1.5914764374853696,3.50398882725097,0.982174919143884,1.6266982034872894,1.6262857672896909,1.4881926345078045,1.4876040741943974,0.8956420633730143,0.89604958436546,3.025224586795939,2.746524065418694,1.0557527745307838,0.3137490306087158,1.1729170652021574,0.687656354224115,0.8658186612539869
