asset,source,ethnicity,gender,head_id,frame,dist_interocular_inner,dist_interocular_outer,dist_eye_width_left,dist_eye_width_right,dist_eye_to_nose_tip_left,dist_eye_to_nose_tip_right,dist_eye_to_mouth_left,dist_eye_to_mouth_right,dist_nose_width,dist_nose_length,dist_mouth_width,dist_lip_height,dist_jaw_width,dist_cheekbone_width,dist_face_height,dist_chin_to_mouth,dist_brow_width_left,dist_brow_width_right,dist_brow_span,ratio_interocular_outer,ratio_eye_width_left,ratio_eye_width_right,ratio_eye_to_nose_tip_left,ratio_eye_to_nose_tip_right,ratio_eye_to_mouth_left,ratio_eye_to_mouth_right,ratio_nose_width,ratio_nose_length,ratio_mouth_width,ratio_lip_height,ratio_jaw_width,ratio_cheekbone_width,ratio_face_height,ratio_chin_to_mouth,ratio_brow_width_left,ratio_brow_width_right,ratio_brow_span
auth_asian_f_9691_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9691,9691,0.04386451226399075,0.1423022111504546,0.05610326692525165,0.05608478854194951,0.08263403139227032,0.08263214731210212,0.0832430280302293,0.08304772646757178,0.029298318808050092,0.02958643835220008,0.05402267737301648,0.020754085239815933,0.05711411635655191,0.16982738770480071,0.1669358450510473,0.05417685428750781,0.07926965649642688,0.07935939518176478,0.1634186532674828,3.244130706253705,1.279012669458266,1.2785914090281731,1.8838470355022332,1.8838040832369292,1.8977306194412007,1.8932782374910233,0.6679276092647146,0.6744960065699438,1.2315804869296305,0.47314068180927604,1.302057481291956,3.8716351542386898,3.8057152909024423,1.2350953308554777,1.8071477922598702,1.809193607446366,3.725532208906753
auth_asian_f_9692_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9692,9692,0.043080027054521505,0.14408747943411532,0.05707839044168571,0.057081587746180815,0.08391757905065939,0.08401583490883476,0.08465465447336377,0.08440579374141596,0.03082145849666207,0.030342622266852654,0.056245906195847496,0.022024594289436865,0.05833761702821283,0.16985075984978268,0.16707674380103152,0.0537070373946633,0.0795116613220702,0.07960192084974187,0.16353462934571328,3.3446469114738515,1.3249385932243742,1.3250128110165558,1.9479462941017753,1.9502270693216008,1.965055740708472,1.9592790328240306,0.7154465910073557,0.7043315508704634,1.30561445852073,0.5112483857441137,1.3541685327723105,3.9426799717377574,3.87828781048771,1.2466806793480514,1.8456734305538227,1.8477685900475118,3.7960660781096083
auth_asian_f_9693_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,female,9693,9693,0.0483289650456527,0.15217058495811084,0.05714324702887658,0.057128147928892814,0.07935443840271843,0.07923700778716376,0.08259738552478944,0.08163965870378405,0.027354597955577604,0.029316008926104142,0.05588370112957021,0.01792703072510702,0.04619644463677475,0.17735157913611332,0.15783331556571092,0.04605174845782172,0.0823634758471177,0.08235403959302845,0.1721700731728628,3.1486414992410214,1.182380938116463,1.1820685147080678,1.6419643650088167,1.639534546463277,1.7090658872327593,1.6892490585441933,0.5660083539909824,0.6065929385909989,1.156319012351726,0.37093760870262205,0.9558749001377638,3.6696746758094814,3.26581203252786,0.9528809154990209,1.7042259392336498,1.7040306887440038,3.5624614143966626
auth_asian_f_9694_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9694,9694,0.04818604503449621,0.15015165513042064,0.056948539001672405,0.0569621734732145,0.07948743773944686,0.07936663278392828,0.08168247498490334,0.0815487962316563,0.03177424205371951,0.02864081491638359,0.05330960390167828,0.014754580053898006,0.046519442299919354,0.17299909192835167,0.15532034308597367,0.04538099120100997,0.08102207077268371,0.08101330325853949,0.16973424711781998,3.1160817415691127,1.1818471294106656,1.1821300841858986,1.649594559639458,1.6470875069142945,1.6951479401645677,1.6923737188490116,0.6594075531820976,0.5943798644582625,1.1063286863139346,0.3062002711227962,0.9654131661275844,3.590232230192419,3.223346987178143,0.9417870084278942,1.6814426399734677,1.681260688660843,3.5224772441130594
auth_asian_f_9695_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9695,9695,0.04830624318598788,0.1508595203593948,0.05705687900326332,0.056968042336851654,0.08171194865751125,0.0816676424633428,0.08369951609131401,0.08338990077856419,0.032119438003034045,0.03033804055712623,0.05788637088604023,0.018918537117187956,0.05128350860136647,0.17588688439852748,0.1619054938237923,0.048886201299586006,0.08227388621589485,0.08225094022658519,0.1712691711385238,3.1229818427104346,1.1811491691370801,1.1793101383917244,1.6915401254224074,1.6906229314688668,1.7326852715301324,1.7262758450806825,0.6649127707855138,0.6280356027753851,1.1983206945563352,0.39163751659072565,1.0616331393007643,3.6410797610845202,3.351647388525465,1.012005862500323,1.7031729397611264,1.7026979289178836,3.5454872878254298
auth_asian_f_9696_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,female,9696,9696,0.04853787439750957,0.15033704943138235,0.05687328588297041,0.05690629160297077,0.07985072794570262,0.07968345721364062,0.08249439942090137,0.08221622716665168,0.02921601072464046,0.029106882398057386,0.05532653787503964,0.016965226938681056,0.04857474303833094,0.17578841008273127,0.1593796653816814,0.047595350174568535,0.08242161921971197,0.08240677821676749,0.17242079234125582,3.097314237540983,1.17173004769835,1.1724100469857117,1.64512206059439,1.6416758707037467,1.6995882173434045,1.693857182400021,0.6019219235966276,0.5996736107494405,1.1398632214903583,0.3495255436968934,1.0007595849896398,3.621675078786532,3.2836144425364253,0.9805816749365235,1.6980887655834584,1.697783004296449,3.5522938423134276
auth_asian_f_9697_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9697,9697,0.04579028659790464,0.15351524500430308,0.057814544436795415,0.05799284405830786,0.08198874229679519,0.08219435620719867,0.08258342798751167,0.08242380208656427,0.03466689829828157,0.03167320105771016,0.05761990176811372,0.02190865252823609,0.06688948400921597,0.18130549789212858,0.17194672057928062,0.05991060633654135,0.08212094325374104,0.08215278462699539,0.1673288586839839,3.3525722682707104,1.262594072504473,1.2664879031563345,1.7905269520751805,1.7950172910898503,1.8035141101582597,1.8000280891523395,0.7570797405724891,0.6917013063456022,1.2583433310668644,0.47845633115645597,1.4607788895620677,3.9594750625654545,3.7550916003034773,1.308369324320474,1.7934140481553327,1.7941094221226102,3.6542435332047223
auth_asian_f_9698_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9698,9698,0.04702453467096315,0.1527320839782193,0.05739343179266903,0.05732844865322295,0.08336393752895695,0.0834583650091359,0.08360680341676727,0.0833842189616313,0.03501190266502021,0.03271567772244554,0.05760308494968663,0.022189192015424145,0.06855166815213304,0.17916788911182638,0.1752421924677706,0.06263577666808616,0.0838432362196396,0.08388096749559416,0.17028366855992308,3.2479233456940246,1.2204997283706986,1.2191178297532903,1.7727753844299656,1.7747834315236724,1.777940047717113,1.773206679132109,0.7445454359092141,0.6957150762120548,1.2249581065021267,0.47186414859147113,1.4577851462390445,3.8100938236919863,3.7266119419142205,1.331980786335408,1.7829679082696244,1.7837702825242252,3.6211664772744756
auth_asian_f_9699_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9699,9699,0.045764153364809136,0.1528565616818819,0.05787868316985996,0.05792334474928995,0.08266868874766777,0.0827826582475215,0.08321613596914168,0.08303928887237999,0.03502924780838732,0.032212908636365785,0.05817519374594662,0.021092287225513085,0.0677192111223902,0.1802338958168142,0.17223032219772855,0.05988334768824914,0.08246859229321778,0.0824971346338465,0.16827899346015135,3.340093729329704,1.2647165721275295,1.2656924796041515,1.8064070384668536,1.8088974046481139,1.8183693972394488,1.8145050824043867,0.7654298229697714,0.7038895351036094,1.2711956732205405,0.4608910178535552,1.4797435578577458,3.9383203351338976,3.763432938981605,1.3085208243860385,1.8020346981144622,1.8026583814677015,3.6770918084885054
auth_asian_f_9700_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9700,9700,0.05007778200704706,0.1487703377989832,0.05558825234699455,0.05560631813552138,0.08422163939260786,0.08428826054704294,0.08278387819515606,0.08267787126210842,0.03542078901639479,0.0319426442103533,0.060761503148634134,0.021858068498117743,0.06459838748547066,0.18147978931679282,0.1721629338825908,0.061358201063950894,0.08322671226083118,0.08324164490760035,0.17038479468262002,2.970785283143089,1.110038226916121,1.1103989814823734,1.681816486615881,1.6831468401532181,1.6531059259674585,1.6509890803565102,0.7073154520184279,0.6378606026492599,1.213342538614902,0.43648236048157696,1.2899610345438268,3.6239582114729956,3.4379105260365495,1.2252579608121708,1.6619488508720162,1.6622470399325273,3.402402979002606
auth_asian_f_9701_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9701,9701,0.04496774098863636,0.15456901525596758,0.058739535347230684,0.05873411859132499,0.08544632099107385,0.08538275636315715,0.08571002568660736,0.08532805112938845,0.03690081393119302,0.03224726652093938,0.060876180996824104,0.02125455278687599,0.06031463707301547,0.17340887340511726,0.16713037922191107,0.05264328265144384,0.08254609071816256,0.08255349877485671,0.16808313893826274,3.4373311146545737,1.3062594218836687,1.3061389631773472,1.9001693016481904,1.8987557410263043,1.9060336099219848,1.8975391970646558,0.8206063529079235,0.7171200022942774,1.3537744983055278,0.47266223118139633,1.3412867924198677,3.8562949704086495,3.7166727869239864,1.1706899544886442,1.8356735051249848,1.835838246704866,3.7378604137739195
auth_asian_f_9702_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,female,9702,9702,0.04517713418881657,0.15509770070218937,0.058919712018789296,0.05892874497521664,0.08477253040810977,0.08477121668338858,0.08476825858966873,0.08451576441618248,0.03165197328703835,0.031656333951805914,0.058965037485144936,0.021224088745341086,0.05608424439561209,0.17219837758678494,0.16548874265628793,0.05165757282453668,0.08362728557927583,0.08365220069707173,0.17072071164556102,3.4331017999938394,1.3041932180234366,1.3043931633406758,1.8764477191892108,1.8764186397722717,1.8763531620970504,1.8707641804579993,0.70061932558072,0.7007158492944495,1.305196501369525,0.46979714686273816,1.2414298826749293,3.81162684793344,3.663108464663393,1.1434451023085108,1.8510976200871425,1.8516491184998523,3.778918577084562
auth_asian_f_9703_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,female,9703,9703,0.04536582382658817,0.15271395687860848,0.05790113040853524,0.05791082433513199,0.0849020831624344,0.0848618453351792,0.08483057094434507,0.08457253809086919,0.03038181507744814,0.03167364569110326,0.05940723139614539,0.021201647060433634,0.057126507270458184,0.17307283045601005,0.1658342247089167,0.05207315921053132,0.08412471120514309,0.08415474419657835,0.17085218492110252,3.366277607177615,1.2763160794756763,1.2765297629443995,1.8714987627464768,1.8706117993043707,1.8699224171176023,1.864234592413653,0.6697071168283701,0.698182971661144,1.309515101571412,0.4673484414496115,1.2592410420854578,3.815048771462514,3.6554880022199434,1.1478499632142047,1.8543631330649166,1.8550251510533933,3.766099025869973
auth_asian_f_9704_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9704,9704,0.0454396335420561,0.1546424649192094,0.05840301399125252,0.05836764197039634,0.08504084939936458,0.08496866479822444,0.08456149252892535,0.08424839643338844,0.033739525875159194,0.0317472190167508,0.05877195997053732,0.02181104438974472,0.05425540501235905,0.17567471420463834,0.16612718876476287,0.05196878090324902,0.08473757016243846,0.08477443287677626,0.1729315821278672,3.4032507057100703,1.2852879620430548,1.2845095222076313,1.8715126591119196,1.8699240767332053,1.8609633471330813,1.854072972560691,0.7425131596612016,0.6986680248503225,1.2934074372792124,0.48000044651675666,1.194010619873147,3.8661120372382567,3.6559975469653794,1.1436883806545215,1.8648383263040762,1.8656495721585058,3.8057433268649152
auth_asian_f_9705_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9705,9705,0.04568862067534764,0.1491073598384578,0.05677012844446728,0.0567970855656356,0.08893591843005014,0.0886760909341595,0.0833170086173831,0.08315498569028464,0.03491002417421737,0.036087267529667115,0.06503499438245287,0.015389389423305536,0.06470824572239654,0.18005510437956307,0.17286195662800374,0.060621152592235696,0.08518058126955977,0.08520742786408367,0.170510977527918,3.2635557308236307,1.2425441522488099,1.2431341705240357,1.9465660620837606,1.940879142845447,1.8235833646503306,1.8200371221789335,0.7640857539184562,0.7898524183099019,1.4234396534878109,0.33683199877402387,1.4162880114547076,3.940917929192728,3.783479432577299,1.326832626946544,1.8643719160364354,1.8649595151831608,3.7320228758825538
auth_asian_f_9706_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9706,9706,0.04592624111219837,0.14952298727733257,0.05675255524418206,0.05680606869785712,0.08791542552729377,0.08765265023158594,0.08760070824938206,0.08731924194043973,0.03589863634769912,0.03554265895511685,0.061666289732055804,0.027142484764862387,0.06541255659771887,0.17727419006914583,0.17314308958850988,0.05644159191507057,0.08530436945091743,0.08532023062299075,0.17193938792464952,3.2557201211404627,1.2357326415095646,1.2368978458106161,1.9142743537951497,1.9085526729141504,1.9074216859022373,1.9012930260745216,0.7816584914928768,0.7739074240429497,1.3427245130165193,0.5910016606530668,1.4242958930149583,3.8599760349657792,3.770025270858096,1.2289617122634329,1.8574211036021393,1.8577664654625747,3.743815817728246
auth_asian_f_9707_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9707,9707,0.04760177960673774,0.14904459260508082,0.05626380918379235,0.056280212379027056,0.0879105522068426,0.08777360403694402,0.08442565089556993,0.08432167078357308,0.035292415099921065,0.03421426403095859,0.06091503991526159,0.0202009072637073,0.058891452039513605,0.17804321057582737,0.16824682623350967,0.05516072245586116,0.08618853119225484,0.0862103428641232,0.17449537703236762,3.1310718598424936,1.1819686080775968,1.182313200136344,1.846791295054847,1.843914340221856,1.7735818196935644,1.7713974452257215,0.7414095731606983,0.7187601874051737,1.2796798863091128,0.42437294215882604,1.237169125315178,3.740263747421461,3.5344650478087454,1.1587953835249785,1.8106157354683305,1.8110739467379209,3.665732215769279
auth_asian_f_9708_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9708,9708,0.04678943030511367,0.14891323235387255,0.056125978961986185,0.0561425933589925,0.08841781558897087,0.08820286509329231,0.08661091980894484,0.0864129330163295,0.03499312027416364,0.03525794155932155,0.06046848836762862,0.014801982380275504,0.06209310969508459,0.17948445696587867,0.1704057205133714,0.054816690907913156,0.08542557783743791,0.08545035161814003,0.1720091701448336,3.1826254644010414,1.199543969567249,1.1998990582464222,1.8896963483504432,1.8851023514952376,1.851078742445792,1.846847299760462,0.7478851536762395,0.7535450064128728,1.292353592965631,0.31635312256960263,1.3270755657885913,3.8360043239565282,3.641970406610135,1.1715614092852542,1.8257452010075372,1.8262746748767544,3.676239890572776
auth_asian_f_9709_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,female,9709,9709,0.047055104628286486,0.15315917976772372,0.05770800155404841,0.05773976748810704,0.07907265082557093,0.07888415993218893,0.08293650083599288,0.0827749145962852,0.024001992495685114,0.029255589766900326,0.05761541639834045,0.018114185577665694,0.04330988036525521,0.17531972410289987,0.15724170502585888,0.04401213209242382,0.08249105949796029,0.08248828640668444,0.17270455526276013,3.254889793097056,1.226391950669643,1.2270670301176554,1.6804266285285776,1.6764208804833658,1.7625399303891214,1.759105951419483,0.5100826506558582,0.6217304158179208,1.2244243606188006,0.38495686537644247,0.9204076944974023,3.7258385777238074,3.341650311225434,0.9353317230957037,1.7530735538599143,1.753014621013037,3.6702618478281166
auth_asian_f_9710_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,female,9710,9710,0.04996525954249455,0.14951235834944415,0.05642414747239567,0.05656659118552218,0.0802054093843772,0.079904361167026,0.08381586372652924,0.08362981206297043,0.02582530070755411,0.029499030686435966,0.05838882332583845,0.018174618074507574,0.045093248970180015,0.17365144203015917,0.1584895901394081,0.04477509758179825,0.08236168314202395,0.08236231661945734,0.1715797185900197,2.992326262656288,1.1292675748918697,1.1321184299545832,1.6052235116714235,1.5991983609945783,1.6774828049326027,1.6737591844558477,0.5168651367774876,0.590390822674454,1.1685884124384427,0.3637450949104025,0.9024920391302886,3.4754436106245334,3.171995734448564,0.8961245871987884,1.648378971632817,1.6483916499905236,3.433980332756888
auth_asian_f_9711_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,female,9711,9711,0.046454561349205635,0.15394493217667965,0.05784204790282476,0.057926492220531874,0.08068320436552828,0.08043978905639465,0.08434387273020541,0.08417568735144966,0.02840918202374976,0.028981173671546935,0.05846704346244477,0.019624698375695943,0.04542242178685136,0.17448723327772114,0.15839045377632952,0.045093661491849985,0.08292855985113042,0.0829289905149487,0.1728257611490726,3.3138819462625726,1.2451317206079666,1.2469495037331229,1.7368198519628892,1.7315799938722305,1.8156209052579435,1.8120004775997967,0.6115477403864358,0.6238606679264771,1.258585632160846,0.42244933125456197,0.9777817391365397,3.7560839713042484,3.409578073199005,0.9707047097673451,1.7851542979330808,1.7851635685796174,3.720318438697902
auth_asian_f_9712_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9712,9712,0.04995830145218998,0.15024349223548575,0.056382569877120835,0.056420706892955606,0.08109684044252354,0.08087531033289634,0.08402488290714157,0.08378919844314767,0.030293526085407585,0.02992866274531136,0.058626367083367166,0.0174297068537162,0.04568139084559157,0.17391148215624883,0.16002948661353705,0.04626478323070831,0.08267065000649036,0.08266620903968461,0.1725725233658432,3.0073779105414253,1.1285926110013742,1.1293559879522754,1.6232905860527123,1.618856285782532,1.681900314156062,1.677182690515085,0.6063762218657183,0.599072864275681,1.1735060115979428,0.3488850971123669,0.9143903919413393,3.4811328067805083,3.2032611590425075,0.9260679784116288,1.654793049471589,1.654704156000901,3.4543312792768757
auth_asian_f_9713_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,female,9713,9713,0.04632439080811849,0.15650192062832397,0.0590276769631344,0.05895003743519558,0.08901434370670247,0.0887448898796443,0.08757833966526636,0.08738983296437662,0.04765950302084177,0.035590761841597277,0.06064477800803266,0.015470204441437372,0.061360954458524096,0.1777890774252664,0.17032285702543537,0.054216571572848996,0.08664634892605959,0.08664233813457457,0.17314068234490027,3.3783913376556813,1.2742245701111221,1.272548573371944,1.9215437516579805,1.9157270787917515,1.8905448757659213,1.8864756004316692,1.0288209340572547,0.7682942229940752,1.309132768938744,0.33395375894994334,1.3245927984825308,3.8379150664213015,3.676742511972457,1.1703677183240448,1.8704260847154963,1.87033950416009,3.7375706258517454
auth_asian_f_9714_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,female,9714,9714,0.046174781637254504,0.15739794053965395,0.059408793178119645,0.059458018534531906,0.0886714927686448,0.08849012676525105,0.08860239450302176,0.08854616248567805,0.03560242440358531,0.035417273740337485,0.061909715310844424,0.014514137502647654,0.06381139754250016,0.17905152591148504,0.17120561881673238,0.053875174306372266,0.08543480191534307,0.08543066895713486,0.17155321704406465,3.4087424987985853,1.2866069112103335,1.2876729770295283,1.9203446042309666,1.916416789156094,1.9188481539355247,1.9176303459600486,0.7710361184439418,0.7670263395845125,1.3407689893847758,0.31433039828254283,1.3819534230567139,3.87769079923539,3.707773220493178,1.166766195660901,1.8502480983345462,1.85015859150719,3.7153011007561094
auth_asian_f_9715_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9715,9715,0.04534478377681218,0.15634247724146846,0.05947327090530875,0.059466735756733384,0.09041732423217987,0.0900159480656064,0.08413110931927174,0.08404446874134697,0.03521603949584322,0.03822188658104219,0.06433644072849178,0.016032147661515617,0.06810924789859628,0.17686344785311173,0.17399265019991303,0.061217756928147106,0.08536657171649964,0.08534884145481328,0.17149736000926302,3.447860243660856,1.3115791046228655,1.3114349833363348,1.9939961490877436,1.9851444988395242,1.8553646596566993,1.8534539530503733,0.7766282373112018,0.8429169442988412,1.4188278203102007,0.35356101245131366,1.5020304922795793,3.9004144054062917,3.8371039777432374,1.3500506966680441,1.8826106247782635,1.8822196148271824,3.782074711247407
auth_asian_f_9716_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9716,9716,0.04742221443118226,0.15738234270921508,0.058999570375199914,0.058944480201838005,0.08942337103278596,0.08908412440739945,0.08843409344941063,0.08829100713368554,0.035051951967410525,0.035172032480043545,0.06138444924451775,0.015768680075351375,0.06065977521987549,0.1769682397499256,0.1694430087768756,0.05258855182171532,0.08743686536265069,0.08745546307643774,0.17518219361664378,3.3187472284240074,1.2441336003154888,1.2429719048100658,1.8856852659749694,1.8785315168416636,1.8648242076030341,1.8618069230362677,0.7391462500823722,0.7416784075126684,1.2944239315014923,0.33251673850520885,1.2791426116952678,3.7317582460586434,3.5730724684475956,1.1089434024223035,1.8437954956645166,1.8441876687000893,3.694095598822427
auth_asian_f_9717_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9717,9717,0.048922805342256064,0.15565067555117587,0.05822142466476156,0.058177656856737536,0.08654987131402575,0.08648375099124994,0.08634277680692072,0.08627419390470997,0.036096545561642455,0.03446567089860341,0.05767962612177597,0.019059993895274317,0.06837743588455299,0.17924076324615598,0.174533608888573,0.05958616540547654,0.08383332058531308,0.08386458153146864,0.17072574835099835,3.1815566270631623,1.1900671733244619,1.1891725433514293,1.7691109638651503,1.7677594403310186,1.7648778765420454,1.7634760169853223,0.7378265679802464,0.7044908945324605,1.1789926133274369,0.3895932328887044,1.397659750012197,3.663746630885463,3.5675306775145863,1.2179629722502896,1.7135836753192846,1.714222660470215,3.4896966181033267
auth_asian_f_9718_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,female,9718,9718,0.050145204492238304,0.15455670748014624,0.057290510066812635,0.0572071973807253,0.08825016770853698,0.08819894868497197,0.08539655822169663,0.08533852387579349,0.036061244800827154,0.036892509972398714,0.06249272702433849,0.02346773283887291,0.06826560367735152,0.1799395904362862,0.17474797628935415,0.06172559904879,0.0846427476427166,0.08463176429950284,0.17123126288337437,3.082183212635402,1.1424923010470585,1.1408308722637692,1.759892468325595,1.758871054132879,1.7029855414173192,1.7018282154777644,0.7191364591285867,0.7357136209925936,1.2462353610306123,0.4679955556369373,1.361358565960539,3.5883708573596116,3.48483923954089,1.2309372286704736,1.687952985730031,1.6877339549508172,3.414708636991964
auth_asian_f_9719_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,female,9719,9719,0.04940959516102813,0.1530977864308871,0.05656135687451521,0.05655842213875818,0.08736572467629583,0.08724238759947857,0.08553532564227022,0.08549003819652744,0.036503869725807735,0.03467157388639393,0.059100169197869465,0.019053771393875756,0.06411344500388783,0.18043728925190067,0.17285904710822203,0.05837464448041332,0.08431581547173798,0.08433914687676179,0.17176146085984487,3.0985436316961192,1.1447443900355623,1.1446849939658825,1.7681934934210033,1.765697276311446,1.7311480768767014,1.7302315049923298,0.7388012309520035,0.7017174249940257,1.1961273717232312,0.38562897210103914,1.2975909799491208,3.6518673885881334,3.498491468000628,1.1814434886618213,1.7064664301933439,1.706938634123527,3.4762774376123993
auth_asian_f_9720_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,female,9720,9720,0.04978408698345159,0.1469684760055859,0.05397030297724122,0.05365676815564009,0.08628211915669695,0.08627480176922975,0.08665277636550717,0.08674208417468078,0.036051793562280735,0.03438607645193577,0.05862451774995126,0.02257035731776289,0.06699300151002201,0.1764934974061357,0.17346969844817597,0.05897439704247535,0.08424508620819608,0.08426601068583121,0.17117159089556247,2.9521175321431277,1.0840874312946855,1.0777895389238692,1.7331264744370514,1.73297949197919,1.7405717693348652,1.7423656720573015,0.7241629955825941,0.6907041694541034,1.1775754322749408,0.453364893992439,1.3456709878457895,3.5451789537649407,3.484440690974968,1.1846033665753206,1.692209123694474,1.6926294282315861,3.438279202598624
auth_asian_m_9721_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,male,9721,9721,0.049443480742409084,0.15659431069145283,0.05781669346025323,0.05773429330646796,0.0858398666127296,0.08581769293029014,0.0868210729608623,0.08680993142880655,0.036739447797873616,0.03316974759092265,0.05365095751995925,0.021672101553770407,0.06574911402215336,0.18313672393742536,0.17403357626308538,0.05858870891777766,0.08540316124204639,0.08543276546284512,0.17529168750151122,3.1671376759916785,1.169349175909903,1.1676826234635946,1.7361210279660246,1.7356725627263911,1.75596603752845,1.7557406987802782,0.743059494319969,0.6708619031845793,1.0850966945363394,0.43832070939094764,1.329783280523745,3.7039609911675124,3.5198487980602833,1.184963276008286,1.727288612364899,1.7278873610847345,3.5452942404024266
auth_asian_m_9722_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,male,9722,9722,0.05143080326537898,0.16140532113817194,0.058845520039974425,0.05878294551553504,0.08643043856698228,0.08637020637359107,0.08618254494073434,0.08611594451405301,0.03687040274854172,0.033786809398065214,0.05871161760526526,0.018073638580028098,0.06868259775748455,0.18296782673188547,0.17592744249526213,0.061141071471198925,0.08427596539249214,0.08430166522292967,0.17456489823673124,3.138300607620941,1.1441687919268162,1.1429521178625108,1.6805189318356137,1.679347801120808,1.675698987162208,1.6744040350624387,0.7168933869901523,0.656937229304545,1.1415652464597499,0.35141661091252097,1.3354370026672078,3.5575533554820367,3.420662935935301,1.188802577235975,1.6386282158113428,1.6391279130512424,3.3941701694991973
auth_asian_m_9723_subdiv__fbx_backup_head.glb,pca_gnm_variation_001_bad,asian,male,9723,9723,0.04956313085216854,0.15077609453647267,0.05805630712675747,0.05223622871026672,0.08486025059452466,0.08330505830411769,0.08608457283165487,0.08622888736403388,0.036622264701042045,0.03201123797563798,0.05743604638558477,0.02189495673636022,0.06483134494364182,0.18226820531454888,0.17079891213794518,0.056396140624292615,0.08546240275113144,0.08548952141858317,0.17686316411101607,3.042101900023044,1.1713607701644482,1.0539331921155506,1.7121648518863042,1.6807868444104321,1.7368671298917429,1.739778861453041,0.7389013581542077,0.6458679551765522,1.1588462108436752,0.4417589518641607,1.3080558840605454,3.677495795376576,3.4460880336108186,1.1378647727582993,1.7243140471904268,1.724861201233875,3.568442127648152
auth_asian_m_9724_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,male,9724,9724,0.04980308605626571,0.16042356958787501,0.05918896839381571,0.05932322354608387,0.08572559085772267,0.08565926315923096,0.08657682797911681,0.08658151627222027,0.03593481380642523,0.03404631962169337,0.05787448785112306,0.019535412938195263,0.06756073300649003,0.18321967870059575,0.17443314194163456,0.0591538580430533,0.08388160224502779,0.08390347650218413,0.17293085922535534,3.2211572071384156,1.1884598542135756,1.191155573754258,1.7212907401134345,1.7199589411478688,1.738382795823244,1.7384769324214895,0.7215378935720447,0.6836186734137133,1.1620662981755503,0.3922530607064162,1.356557160537449,3.6788820374223565,3.502456489233747,1.187754870776952,1.6842651507631758,1.6847043656570406,3.4722920388906093
auth_asian_m_9725_subdiv_asian_head.glb,pca_gnm_variation_001_bad,asian,male,9725,9725,0.04664324951997546,0.15263284067297903,0.05745321298972096,0.05758057240708368,0.08500523796691377,0.08487694765133018,0.08513343882176543,0.08479544953447986,0.0350285868558223,0.031888285560805925,0.05906741721332057,0.021049402063526797,0.06328000488617265,0.17232172938524865,0.16953717599445853,0.05614283631051675,0.0810403364711064,0.08110144621811011,0.16747865590252053,3.272345778730798,1.2317583697747305,1.2344888703010324,1.8224553143646087,1.819704856004527,1.8252038547465723,1.8179575910157226,0.7509894189687822,0.6836634644665877,1.2663658261636408,0.4512850686895682,1.3566808817441487,3.6944623532597154,3.634763395330174,1.2036647722511913,1.7374504843707343,1.738760636378423,3.59063010459415
