asset,ethnicity,gender,head_id,is_master_reference,dist_interocular_inner,dist_interocular_outer,dist_eye_width_left,dist_eye_width_right,dist_eye_to_nose_tip_left,dist_eye_to_nose_tip_right,dist_eye_to_mouth_left,dist_eye_to_mouth_right,dist_nose_width,dist_nose_length,dist_mouth_width,dist_lip_height,dist_jaw_width,dist_cheekbone_width,dist_face_height,dist_chin_to_mouth,dist_brow_width_left,dist_brow_width_right,dist_brow_span,ratio_interocular_outer,ratio_eye_width_left,ratio_eye_width_right,ratio_eye_to_nose_tip_left,ratio_eye_to_nose_tip_right,ratio_eye_to_mouth_left,ratio_eye_to_mouth_right,ratio_nose_width,ratio_nose_length,ratio_mouth_width,ratio_lip_height,ratio_jaw_width,ratio_cheekbone_width,ratio_face_height,ratio_chin_to_mouth,ratio_brow_width_left,ratio_brow_width_right,ratio_brow_span
asian_female_loPoly_0003_grp.fbx,asian,female,0003,False,0.047612564980952884,0.14315467181716138,0.051728365340745035,0.05176791946763437,0.08106866200018192,0.08086249678132212,0.08350875022178442,0.08339649555405858,0.043204793708553485,0.03525913237921227,0.056858516142926245,0.018814339880788733,0.04812490135955007,0.17862980348011342,0.1594229095456876,0.0499593008463572,0.0785359784005294,0.0786766961807083,0.17012743989858006,3.006657420670983,1.0864435755863742,1.0872743253455008,1.7026736961684998,1.6983436370981204,1.753922525602046,1.7515648566175932,0.9074242004361096,0.7405425940257045,1.1941914107268143,0.3951549320712987,1.0107605288394386,3.751736617247426,3.3483369276463844,1.0492881630372803,1.6494800990441751,1.6524355747728028,3.573162671799734
asian_female_loPoly_0004_grp.fbx,asian,female,0004,False,0.04896503924859344,0.1465573577128881,0.05217077053168808,0.05220561581652889,0.08222732942755659,0.08206849008902231,0.08417687225883508,0.08405290083381806,0.04241614789258831,0.035479690487761166,0.06033425489077658,0.021119360036224215,0.05139433136642449,0.17936773708369705,0.15545194860538025,0.050563579648633575,0.07957316626181031,0.07966758361748603,0.171222999714467,2.9931020164983955,1.0654697991115514,1.0661814351150252,1.6793069236622462,1.6760629900113844,1.7191219194469067,1.7165900839389716,0.8662537300796047,0.7245923016140613,1.2321904733796314,0.4313150844013851,1.04961278812619,3.6631796856743972,3.1747538854438013,1.032646566296504,1.625101653811012,1.6270299144051958,3.496841876204266
asian_female_loPoly_0005_grp.fbx,asian,female,0005,False,0.05398589393653768,0.14835406622740518,0.05332828481603357,0.05335325122598413,0.08562875947960072,0.08550441209491251,0.08749158262717287,0.0873899893464424,0.039467621597953015,0.033086409352410945,0.05088435312963325,0.02239582195782778,0.049070026232167364,0.1811165040315453,0.1578079376173494,0.04837708494938978,0.0790443904233275,0.07917806740097816,0.17107996118463797,2.7480153686405675,0.9878188713281816,0.9882813330590164,1.5861321029574937,1.5838287719274586,1.620637841618818,1.6187559929853605,0.7310728547784833,0.6128713806481594,0.9425490515994714,0.41484581109566987,0.9089416263042881,3.3548857085603534,2.9231328058188346,0.896106027368163,1.4641674826436508,1.4666436290571527,3.1689752398237303
asian_female_loPoly_0006_grp.fbx,asian,female,0006,False,0.053385581668072085,0.15331653573663595,0.05653825394574844,0.05657327305718591,0.08263195304518911,0.08219440341630026,0.08439493666789219,0.0841200722789465,0.039856621258569515,0.03022051630968459,0.05788090881423641,0.023091572796836487,0.049070648582296636,0.18151823301926973,0.16015946551443164,0.04915646332608885,0.0825970013063788,0.08274957708496011,0.1760274064250897,2.871871598026042,1.0590547518481352,1.0597107175666545,1.5478327755040306,1.5396367492509246,1.5808563666613684,1.575707703289024,0.7465802565640353,0.5660801168671793,1.0842048921394971,0.4325432462347168,0.9191741861575323,3.4001359046318864,3.0000509596436036,0.9207816378534934,1.5471780717859438,1.5500360677806295,3.2972836658322877
asian_female_loPoly_0007_grp.fbx,asian,female,0007,False,0.055922699261274224,0.14529419526723208,0.049584376409169635,0.049631476382389704,0.08303323383632179,0.08281625529181129,0.08722605229421233,0.08711378486221939,0.04024151154119606,0.033692775902069316,0.058748509275815715,0.021587088675188194,0.05271433593202845,0.17546490264356665,0.15764889981753322,0.04944796450367543,0.07785568379987108,0.07794707365711127,0.16703651847134066,2.5981255766716274,0.8866592110925912,0.8875014446371491,1.484785872877586,1.4809059002121616,1.5597611246675873,1.5577535779383347,0.7195917234464183,0.6024883696091748,1.0505306441189317,0.3860165721674487,0.9426286039188468,3.1376329283353086,2.8190502586613007,0.8842199170796738,1.3922018219493417,1.3938360395112162,2.9869180257364896
asian_female_loPoly_0008_grp.fbx,asian,female,0008,False,0.05182601623807228,0.15157312480807708,0.055530656091595125,0.05552787029002348,0.08296160136469481,0.08284390702747556,0.0849945997683726,0.08491812689976555,0.046458334295494265,0.0315340846937958,0.05709522550590724,0.02173270702243319,0.04816272813655551,0.17919581543563312,0.15675090308520406,0.0486369959039665,0.08407970928506033,0.08414881072561212,0.1723331589004903,2.9246532110783554,1.0714822423646244,1.0714284894086024,1.6007713381556385,1.598500387274934,1.6399987098744842,1.6385231407654142,0.8964288144795736,0.6084605181486114,1.10167112292849,0.41933971777031886,0.9293156532678726,3.457642096441764,3.0245601430204503,0.9384668055623564,1.6223455976014982,1.6236789325858885,3.3252248852940274
asian_female_loPoly_0009_grp.fbx,asian,female,0009,False,0.04685402578137238,0.14491748926731599,0.05299754577556457,0.053104999995121055,0.080365850942558,0.08030901970104724,0.08463947815569814,0.08470758078568606,0.03627823067563686,0.03154307938036278,0.05547765016338122,0.01734480884276174,0.048206442348651624,0.17674931446486186,0.15248435889708567,0.04604916166074961,0.08214840378395351,0.08219532109787749,0.1715949943926883,3.0929570479924573,1.1311204297120325,1.133413812570058,1.7152389704474196,1.7140260278973825,1.8064504969250266,1.8079040034029055,0.7742820402438053,0.673220259184287,1.1840530080008047,0.37018822936784795,1.0288644688417985,3.7723399754292104,3.254455862738447,0.982821879076552,1.7532837875505036,1.7542851383019396,3.6623319241205703
asian_female_loPoly_0010_grp.fbx,asian,female,0010,False,0.05031364338426601,0.14494720591615676,0.05243176337057198,0.05232758661494835,0.08189268331958856,0.08187020081059411,0.08626768165017513,0.08633484363609345,0.04678754880148926,0.03415786539885849,0.054935459022299654,0.018820416029983796,0.047325232887690624,0.17950857506363127,0.15502348952787814,0.0474355407732387,0.08021820514311336,0.08028253181665157,0.1720971687523085,2.8808727845275537,1.0420983225191827,1.0400277756731116,1.627643672992242,1.6271968258255056,1.714598185452668,1.7159330517314895,0.9299177251814877,0.678898666470659,1.0918600865919197,0.3740618799208105,0.9406043709903561,3.5677912190268226,3.081142193259588,0.9427967760345627,1.5943628755018573,1.5956413890264478,3.4204871119734173
asian_female_loPoly_0011_grp.fbx,asian,female,0011,False,0.05213614742804397,0.14951850032770164,0.055390382520419786,0.05529682964349891,0.08352289827100458,0.08350971923785244,0.086087137998015,0.08633837068282103,0.04511382157835624,0.03186877474303782,0.057997991615024336,0.021231642678670514,0.04702232872879535,0.18201782373001157,0.1547881137964338,0.04517310437125637,0.08294113375169423,0.08291957331013554,0.17828905893730862,2.8678471215016517,1.062418019990203,1.0606236243254679,1.6020151543855294,1.6017623732767923,1.651198683539644,1.6560174646962835,0.8653079255735259,0.6112606380634801,1.11243339748244,0.40723459108622284,0.9019141430366238,3.491202029862767,2.9689212078829876,0.8664450021667273,1.5908565907399652,1.5904430496054107,3.4196822690701376
asian_female_loPoly_0012_grp.fbx,asian,female,0012,False,0.05363197264416777,0.15417795241434135,0.05604833408217956,0.05605747313552414,0.08373088228068498,0.08364190679693914,0.08458864609744231,0.08448016246459654,0.04221073595322656,0.031439919987262546,0.05797485015238669,0.022009974671129407,0.04415652412324563,0.17969721930103152,0.16207726890722193,0.04976388378845002,0.08355854400378013,0.08348574698921785,0.17558147264089063,2.874739540856838,1.0450544949007121,1.0452248979810765,1.5612120560288645,1.559553055261987,1.577205572106454,1.5751828303071633,0.787044254987268,0.586215990895153,1.080975531834949,0.41038905686276095,0.8233246316746742,3.3505614364265375,3.0220269909249198,0.9278771847274504,1.5579987064463634,1.556641362851242,3.2738208942233324
asian_female_loPoly_0013_grp.fbx,asian,female,0013,False,0.050541631104835213,0.14918205006881552,0.05376103857560527,0.05377038226957902,0.08200261731470665,0.08191256935983425,0.08516013432668165,0.08504016312124872,0.03884304752768469,0.03138383157539794,0.055281255500506526,0.023081908991020018,0.045188887715382216,0.18188487217885518,0.15950558074973614,0.048733163782610396,0.08238287287206666,0.08246716642522245,0.1748730056882723,2.951666711336975,1.0636981316272174,1.0638830028664215,1.6224766696708692,1.6206950106127034,1.6849502571462234,1.6825765465474483,0.76853569381477,0.6209501135865698,1.0937766409999752,0.45669101860093747,0.8940923893344449,3.5987139354799065,3.155924675618088,0.9642182635840614,1.6300002803863856,1.6316680847550444,3.459979463772046
asian_female_loPoly_0014_grp.fbx,asian,female,0014,False,0.04821323595802268,0.14815567485127037,0.05438459517618842,0.05441691137268715,0.07855910922101908,0.07834792705012177,0.08254306299164765,0.08245170456839912,0.03308135054128406,0.02858531392686692,0.049334874363564436,0.021168707203715786,0.045088470611578106,0.17981567676545862,0.15585794940362616,0.04737357681720588,0.08088893269806374,0.08097596184806923,0.17518841068373547,3.072925347310509,1.1280013484997955,1.1286716249468456,1.6294095938596058,1.6250294238357315,1.7120415452618565,1.710146662634022,0.6861466542110274,0.5928934940553461,1.0232641178973823,0.4390642275525029,0.9351886409540072,3.7295915362747456,3.2326797052022265,0.9825844682661861,1.6777329106988477,1.679537999037686,3.6336165204979176
asian_female_loPoly_0015_grp.fbx,asian,female,0015,False,0.05121173153353763,0.15135056240843972,0.056234242385475454,0.05631219929189738,0.08137366287788236,0.08125527733692163,0.0872696358095201,0.08718429147486051,0.034488074001850944,0.030402853149586302,0.04735305186568406,0.022468920641284165,0.049193212028616595,0.18054665694648261,0.15701744419893773,0.046533186691274014,0.08005307195585373,0.08007784120941346,0.17088181733528504,2.955388499397311,1.0980734433603105,1.0995956903940955,1.588965271064741,1.5866535831484048,1.7040946126254062,1.7024281129366834,0.673440888817933,0.5936696971410941,0.9246524272406882,0.4387455758368506,0.9605848221788958,3.5254940916857285,3.0660444296071083,0.9086431037935181,1.5631783882063905,1.5636620518673918,3.336770935452117
asian_female_loPoly_0016_grp.fbx,asian,female,0016,False,0.04430671919387617,0.15083277543392967,0.0576697209697381,0.057736312973349364,0.08156499699697836,0.08102608597397523,0.08553408812647852,0.0854483578341906,0.03682495059811958,0.030922685368484158,0.05590648142755811,0.018626660603126236,0.04893661402268927,0.18088205844982355,0.1485807513909771,0.04798977141332256,0.08442218718875118,0.08443740903088215,0.17157372225002743,3.4042867126748786,1.3016021501702362,1.3031051277055368,1.8409170997308195,1.8287539102009205,1.9304992489333437,1.9285643213682313,0.831136930653383,0.6979231577308509,1.2618059392509746,0.420402614818312,1.1044964491402247,4.082497231589742,3.353458664831882,1.0831262681249356,1.9054037113273676,1.9057472673930824,3.872408640758519
asian_female_loPoly_0017_grp.fbx,asian,female,0017,False,0.05368453411863596,0.14177543756852795,0.04790158367532544,0.0479203991271169,0.07870258745583453,0.07831487140949583,0.08250963287035255,0.08226252018734725,0.0373504303773985,0.03054859166956261,0.05119028337244069,0.020141782867011324,0.04842753848345884,0.17840162678700405,0.1580794310155515,0.04896334093190715,0.08111525275940436,0.08120332100491644,0.17314542955974468,2.6408990949837126,0.8922790234049356,0.8926295051982559,1.4660197531361987,1.458797635021475,1.536934877520159,1.5323318258766594,0.6957391172448069,0.5690389638485849,0.9535387465469423,0.37518781149335406,0.9020761617571305,3.3231475268605153,2.9445991030902148,0.9120567354408706,1.510961286916452,1.5126017639543536,3.225238560832351
asian_female_loPoly_0018_grp.fbx,asian,female,0018,False,0.05339542070419409,0.146362592684859,0.049936648896786597,0.04997901352207795,0.07905680843886964,0.0786686495943165,0.0825014820338099,0.08223743790385192,0.0373546274382274,0.030545609083571075,0.051189010760747215,0.020262005950460998,0.04842028873655858,0.1784529270125426,0.15808878266916687,0.04896202358370173,0.08110406511517718,0.08119913208434193,0.17309964567938094,2.741107584781377,0.9352234374822368,0.9360168505639701,1.4805915450472311,1.4733220294327087,1.54510407345343,1.540159002762429,0.6995848510150099,0.5720642085168886,0.9586779181744781,0.3794708550516105,0.9068247444814171,3.342101713200389,2.960717990124373,0.9169704618481613,1.5189329730069274,1.5207134060086902,3.2418444015702708
asian_female_loPoly_0019_grp.fbx,asian,female,0019,False,0.053502328886881494,0.14899653869823895,0.051952433341764505,0.05199623879848019,0.07985282458129345,0.07972168538552957,0.08650355974448809,0.08644306282240169,0.03803409461654219,0.03420608638517195,0.04856817679836865,0.01901691271040952,0.04775302036482624,0.1738539255720971,0.15908478996830444,0.04815871930592513,0.08226590147265493,0.08229248880084687,0.17557001288636742,2.784860805092396,0.9710312508378114,0.9718500087802611,1.4925111904964752,1.4900600972732037,1.6168185861101523,1.6156878517412931,0.710886711061805,0.6393382698815399,0.9077768726863276,0.3554408397925342,0.8925409670631187,3.2494646343278197,2.9734180413838254,0.9001237947556598,1.5376134681274805,1.5381104059009398,3.2815396364814378
asian_female_loPoly_0020_grp.fbx,asian,female,0020,False,0.0507750905750925,0.15379737784650538,0.056698442685884226,0.05662903942732319,0.0836953139928475,0.08362918893270117,0.08353535244040651,0.0835386458850642,0.043160006393199744,0.03158378097507105,0.05533622512127279,0.022701054371251417,0.043872947252592776,0.1797200238621799,0.15742260775566028,0.0492132209433748,0.08500256956925974,0.08508977390225414,0.17665562144436436,3.0289926833129077,1.1166586222437465,1.115291746128412,1.6483538098089356,1.6470514968165335,1.6452034155776456,1.6452682789707067,0.8500232280111716,0.6220329814746669,1.0898301607051732,0.4470903766814218,0.8640643818785122,3.5395313297646926,3.10039048621379,0.9692394515888096,1.6740998116694128,1.6758172745435644,3.479178854109657
asian_female_loPoly_0021_grp.fbx,asian,female,0021,False,0.04999722745632561,0.1506840585454529,0.056481680312457705,0.05659760150812676,0.08168500425668886,0.0813713938609899,0.0853732492121245,0.08519638261022691,0.03915168102802324,0.030830816911762447,0.05395313755214507,0.024305498279945034,0.04803435101918978,0.1760982375307524,0.15283371766714296,0.04636998753145596,0.08450617075963192,0.08462845847558638,0.1744456812545954,3.0138482914293774,1.1296962488929312,1.1320148013720726,1.6337906802540936,1.62751812452142,1.7075596699177196,1.7040221417207393,0.7830770428664999,0.6166505320458876,1.0791225893330805,0.4861369223158778,0.9607402942723079,3.522160057466799,3.0568438580049015,0.9274511786070903,1.6902171392093917,1.692663029155215,3.489107099128247
asian_female_loPoly_0022_grp.fbx,asian,female,0022,False,0.04916533945871061,0.15429641514006132,0.05924552534951675,0.05929966212694823,0.0840547590388578,0.08359797869170488,0.0881501119926209,0.08791833626858363,0.035314736697811995,0.031080452172622293,0.04741093268880725,0.02164481578516294,0.048430055134263406,0.1788258088693935,0.15972833691083962,0.04836295979449288,0.0817787234371898,0.08193391740997963,0.17296200012993515,3.1383168882549977,1.205026264473808,1.2061273811960254,1.709634469410052,1.7003437708776736,1.7929320322632976,1.7882178224848433,0.7182852205763688,0.6321618545667497,0.9643161871916552,0.4402454254046269,0.9850446608821912,3.637233279342506,3.2487996354623077,0.9836799730653427,1.663340970235101,1.6664975430259827,3.5179661532732798
asian_female_loPoly_0023_grp.fbx,asian,female,0023,False,0.049340889654022925,0.1481163562077638,0.05429081071278769,0.05434575169522161,0.08163399188368164,0.08115881948691647,0.08698946829980404,0.08685568532648172,0.04316993515430187,0.02992175758995825,0.058375573257040625,0.023068458273882108,0.04897000980719037,0.18009280405713385,0.15521998688645747,0.04731967779255029,0.08488550578520387,0.08502705749329979,0.17491093978898387,3.0018987749582946,1.100320871663918,1.1014343696737665,1.6544896627543026,1.644859264922057,1.763029992158066,1.7603185904330383,0.8749322409265088,0.6064292273562325,1.1831074321190533,0.467532272637108,0.9924833165872534,3.6499707508303976,3.145869236952477,0.9590357637317583,1.7203886346683026,1.723257486630407,3.5449490476449648
asian_female_loPoly_0024_grp.fbx,asian,female,0024,False,0.051738362670490305,0.15157774423352816,0.05590508776607722,0.05595516729827858,0.0831973871748063,0.08290026242134299,0.08631087966013597,0.08619171216327473,0.039837633244442,0.031758671716339414,0.053431542382172424,0.01702247545396087,0.04875988491979303,0.1770988198238889,0.15458086202917712,0.04844957019352171,0.0808482985486824,0.08096147433947108,0.17064544191137973,2.9296973543382467,1.0805345372470294,1.081502475342023,1.6080405888503135,1.6022977562957614,1.6682182273495982,1.665914955836733,0.7699824885870219,0.6138321755290763,1.0327258077814636,0.3290107103383439,0.9424319287089444,3.4229691602687624,2.987741668859275,0.9364341601238108,1.5626373618273652,1.5648248255379869,3.2982381564368626
asian_female_loPoly_0025_grp.fbx,asian,female,0025,False,0.05123854501162091,0.14795831861559092,0.05140362869875307,0.05154006226672606,0.08006368160945965,0.07996193825216849,0.08440025033085025,0.08437710902394452,0.03826156453623457,0.030967713058866867,0.06013964348518887,0.02048285727252381,0.051141505898241804,0.17685532965900982,0.1533136214040724,0.04792615178472954,0.08215088253789228,0.08225353622423702,0.17356605381139947,2.887637004173986,1.0032218652402156,1.0058845787880348,1.562567430267608,1.5605817502045212,1.6472023222304275,1.646750683588064,0.7467340168921042,0.6043831465519441,1.1737187984465443,0.3997548577516847,0.9981061305828045,3.4516071761776024,2.992154077936851,0.9353534877670684,1.6033024067966888,1.6053058533489175,3.3874118356021756
asian_female_loPoly_0026_grp.fbx,asian,female,0026,False,0.04947828660797833,0.15009818216029022,0.0540456978337427,0.0540011675566936,0.08342758359896073,0.08329808660190854,0.0855618381255319,0.08549152110621931,0.03613054842372854,0.035253270401676785,0.05207087518868016,0.018684922982374185,0.043240068822601174,0.17338909198373983,0.15660496077223174,0.04699635633532737,0.08162881847472021,0.08175156679566688,0.1731207325342081,3.0336172177814866,1.0923114266658513,1.0914114303219618,1.6861453643285236,1.6835281153102177,1.7292805388239765,1.7278593695771567,0.7302303879274291,0.7124998220126771,1.0523985117197605,0.37763884449792684,0.8739200927711339,3.504347136300815,3.16512497720524,0.9498379907065992,1.649790727829238,1.6522715801255032,3.4989233541141362
asian_female_loPoly_0027_grp.fbx,asian,female,0027,False,0.049230171713725616,0.14893411723936162,0.054070868121511934,0.05402686737500215,0.08130069904854147,0.08117922149948004,0.08522396048115435,0.08514657929421308,0.03908338789647522,0.03234896565569886,0.055670145525080934,0.01722936979074557,0.04491179460855142,0.17779587392849783,0.15651054409147327,0.05001769585973993,0.08437349369763708,0.0842901535337999,0.17331925609558277,3.0252609742134626,1.0983278391945301,1.0974340631832327,1.6514404930640214,1.6489729503999855,1.7311327081435608,1.729560883706481,0.7938909521532012,0.6570963401023402,1.130813555735777,0.349975821553796,0.9122819004108773,3.61152252245603,3.1791590125174674,1.0159967783698538,1.7138573919317315,1.7121645243073444,3.520590119072457
asian_female_loPoly_0028_grp.fbx,asian,female,0028,False,0.048614202346691913,0.15345802604870035,0.05738959332978632,0.05734439704776737,0.0854140384202387,0.08532512527210649,0.09006318894248287,0.09001125089119248,0.0386467047192423,0.03252271598616155,0.051067509089423375,0.017047085975268567,0.04498463406957698,0.17988692972108672,0.1653660219458858,0.04779599688197152,0.07851849525694189,0.07861815883051712,0.17415774888176952,3.1566500866210925,1.1805108499058106,1.1795811569387917,1.7569770621990044,1.7551481080284077,1.8526106486371563,1.85154227666388,0.7949673727778879,0.6689961866334035,1.0504648153071754,0.3506606125859552,0.925339343197885,3.7002958196912106,3.4015989970704226,0.9831694150017032,1.6151349084571558,1.617185000174479,3.5824458794934966
asian_female_loPoly_0029_grp.fbx,asian,female,0029,False,0.04662942969158515,0.1496335909901508,0.05570184958307961,0.055679515659216396,0.08109302879523177,0.08102705247259044,0.08169984647410933,0.08167646782413554,0.05000697986918512,0.029732003398927304,0.06675640360126962,0.018398334432202776,0.049958264157340865,0.17672384627787216,0.15524742857044266,0.05249511405477258,0.08650312773005125,0.0866517451478005,0.17477884437173263,3.208994662380656,1.19456424733266,1.1940852810658424,1.739095445335588,1.737680537988925,1.752109065336758,1.751607694204226,1.0724338727696145,0.6376231404840195,1.4316367161856287,0.39456486073049657,1.071389131022472,3.78996370847238,3.3293872474374044,1.125793611502093,1.8551187158452809,1.8583059179777586,3.748251812808974
asian_female_loPoly_0030_grp.fbx,asian,female,0030,False,0.05110358966921312,0.15293061534275654,0.05613667756339554,0.05616765261159194,0.08183483538926739,0.08139963579071252,0.08606279181692521,0.08579334953726647,0.03867691789891423,0.030220516283414326,0.05419427675297418,0.021503642339122896,0.048256747118014906,0.18050113106837892,0.16014704191086365,0.04789998291480691,0.08254891364351616,0.08270090017771749,0.1759082717780531,2.9925611162084014,1.0984879521528907,1.0990940749007623,1.6013519973640524,1.5928359694025755,1.6840850588774379,1.6788125862115686,0.7568336813375516,0.5913579942040822,1.0604788646701078,0.4207853592734517,0.9442927087974552,3.5320636424317593,3.133772851329517,0.9373115122608268,1.6153251499130399,1.6182992371578913,3.4421901263039336
asian_female_loPoly_0031_grp.fbx,asian,female,0031,False,0.05117478582115457,0.15239375831040694,0.05688985422991547,0.056906881844475274,0.08257548464699309,0.08213779607343888,0.08742173284834412,0.08716179574560017,0.03558921258223778,0.03051200795321811,0.05087587197127247,0.021973022701170818,0.049218140158982786,0.17762657288986333,0.15896999594298217,0.047264425029227154,0.08385360707143279,0.08398187960308377,0.17558125851391043,2.9779071053270654,1.1116774270191165,1.1120101614758724,1.6135970736756486,1.6050442567653085,1.7082969952012155,1.7032175972404233,0.6954442898230159,0.5962312780331187,0.9941589623662179,0.429372050094397,0.9617654352475483,3.470978335124488,3.1064125309395503,0.923588135657405,1.6385727018865117,1.6410792591606207,3.4310111062805637
asian_female_loPoly_0032_grp.fbx,asian,female,0032,False,0.05205720837071514,0.15431030583400887,0.05700862190823138,0.05705334463441445,0.08227744213599024,0.08185163949945355,0.08506750440107184,0.08482888699056648,0.033679879597132034,0.030055279084900025,0.049711442074805115,0.022218099747908573,0.04851621172535925,0.17918091795798505,0.15865087116377002,0.049400896051064014,0.07879881604302727,0.07893314632899134,0.1742069467770225,2.9642447350445393,1.0951148494605345,1.0959739567308395,1.5805196765463807,1.5723401630867957,1.634115755790829,1.629532002301666,0.6469782120717541,0.5773509572558575,0.9549386843949619,0.42680159853534133,0.931978744996478,3.442000129587885,3.0476254130642033,0.9489732084606858,1.5136965371227178,1.516276972957991,3.3464519560181194
asian_female_loPoly_0033_grp.fbx,asian,female,0033,False,0.05051641926558183,0.1488416334369745,0.0542906263818909,0.05432734762787146,0.08049376245079623,0.08000227458125206,0.08257275681197619,0.08233973468019343,0.03460030723921425,0.0302794596113558,0.05925950277905584,0.019177780548786966,0.04992740749861344,0.17998357784334254,0.15465643225152895,0.04977908391391577,0.08165213193972345,0.08178343808641837,0.17690302860578044,2.9464011028664547,1.0747124830140236,1.0754394000543526,1.5934178158513852,1.5836885461072203,1.6345726401917642,1.629959840330442,0.6849319041658274,0.5993983748564301,1.1730740943357183,0.3796345985641404,0.9883401916538908,3.562872833426856,3.061508208617242,0.9854040456076343,1.6163483700309538,1.6189476466345585,3.501891685468474
asian_female_loPoly_0034_grp.fbx,asian,female,0034,False,0.05058876587166502,0.15042196582270762,0.055931957056156195,0.055972733125309995,0.08135680559076963,0.08087162249084393,0.08360640953887574,0.08337259147580604,0.034566278573465066,0.0302794596113558,0.05514299147245008,0.018794709547657894,0.04910609835929397,0.17867829325094242,0.15460333573741866,0.049214018829859485,0.08174647605438788,0.08187773360489854,0.1770218429700657,2.9734262781642515,1.1056201133280446,1.1064261434505671,1.6081990574183571,1.5986083292879945,1.6526675062793743,1.6480455697873306,0.6832797356858588,0.5985411798376259,1.0900244455920973,0.37151943171210844,0.9706917635403022,3.5319757296356755,3.056080397960699,0.9728250527934793,1.6159017648654368,1.618496363651334,3.499232288432171
asian_female_loPoly_0035_grp.fbx,asian,female,0035,False,0.05084749336581574,0.15129229016014148,0.055898577560514036,0.05593306457086733,0.08198384121464981,0.08149664089224189,0.0847248395091749,0.08448722286248156,0.034205239045295814,0.03057326574963681,0.050988158666495455,0.01785002631700122,0.04639271120160269,0.17891437857365444,0.1507760278334179,0.04588233847844174,0.08216805597384112,0.08229988105037009,0.1782423076559499,2.975412948514268,1.0993379193416462,1.100016163401883,1.6123477439650296,1.6027661443588734,1.666254005868745,1.6615808817683326,0.6727025617410602,0.6012738037975911,1.0027664156356286,0.3510502708281312,0.9123893456819259,3.5186469721619904,2.9652597965582923,0.902352022514604,1.6159706316827387,1.6185631896989336,3.5054295867371197
asian_female_loPoly_0036_grp.fbx,asian,female,0036,False,0.048828148274216825,0.14692178143408696,0.0530566881684221,0.053115911287215184,0.07802754752375655,0.07756141295705506,0.08244419020321808,0.0822598825444139,0.03304187262995429,0.030515497078117466,0.05329823058828359,0.018663961491411786,0.04887568724388395,0.18006040586395533,0.15446884107167236,0.04781005792044523,0.0821497739418094,0.0822976213387169,0.17863447343637262,3.008956649532979,1.0866004557547007,1.0878133446494522,1.5980034115886832,1.5884569802129997,1.6884562105491894,1.6846815914960744,0.6766972289096962,0.6249570822703273,1.0915472421555488,0.3822377491482119,1.0009735976347116,3.687635354360433,3.163520357237015,0.9791495194932636,1.6824265683896045,1.6854544816349972,3.6584322721633624
asian_female_loPoly_0037_grp.fbx,asian,female,0037,False,0.05381167471062483,0.15024629329657882,0.05496659484496039,0.055059712616536825,0.0818866092779353,0.08136734490165526,0.086124993582564,0.08587112549991309,0.033052989581391634,0.03068272466361558,0.05134462054125237,0.018492503454827662,0.04895210598382076,0.18041151277157205,0.15907325153551935,0.04852886512756914,0.08183122036492975,0.08199242758660755,0.17741084621323308,2.792076145270266,1.0214622596406115,1.023192697730063,1.5217257169245324,1.5120760567146911,1.6004890025390546,1.5957712886969173,0.6142345459258769,0.570187135572598,0.9541539232399071,0.3436522567690393,0.9096930405355964,3.352646312194234,2.9561104052409504,0.9018278168917009,1.5206964065880042,1.5236921732602866,3.296883941398766
asian_female_loPoly_0038_grp.fbx,asian,female,0038,False,0.049567087002772334,0.1526773942987287,0.0576991488938293,0.057751860781374495,0.08192095035297495,0.08142234501284189,0.08547922477678294,0.08521221866242402,0.03305735980228541,0.030754135681772956,0.050980626523400706,0.019223990144869755,0.048055518043188646,0.18167870186218768,0.15895640156507518,0.04874739512804905,0.08155715304948088,0.08170159841550739,0.1774276137881589,3.080217207240549,1.1640617268995883,1.1651251722366573,1.6527287623013438,1.642669560313033,1.7245158016246145,1.7191290393493979,0.6669215764169576,0.6204547723382019,1.0285177041077542,0.38783780341569274,0.9695045835657209,3.6653092373983207,3.206894154505884,0.983462980693672,1.645389268990516,1.648303407681346,3.579544906042899
asian_female_loPoly_0039_grp.fbx,asian,female,0039,False,0.048718259056829,0.1538805785841398,0.05948539472189129,0.0595690118958855,0.08271255830406807,0.08224128785673347,0.08685366123847116,0.08661886673950989,0.03233056130951547,0.030716906068350983,0.05140143457891702,0.01707021520755875,0.04493218452901538,0.17877982634760473,0.1544853054837764,0.04482550494007617,0.08056589314929262,0.0807010896459213,0.17726802176319092,3.158581229362913,1.221008218961655,1.2227245605471921,1.697773276495478,1.6880998920918016,1.7827743215774168,1.7779548862464583,0.6636230837354519,0.6305008976720669,1.0550753572486682,0.3503863959433904,0.922286333684518,3.669667796196518,3.1709939656006996,0.920096608702458,1.6537104303196448,1.6564854986255746,3.638636215559568
